id,breed
3e2009481c79f78113c4fe58b0ccc1d5,bull_mastiff
3e29d8011993955d89dd45dd2373a8e5,redbone
3e42bccc11b30acce650a703caa33c98,english_springer
3e4d6953e9fe6a3275aae55346c07293,otterhound
3e554e9a381e2c2ed11b91aba1bd03c8,saluki
3e59cfed26b58362a9c8aec711c3c6f8,golden_retriever
3e5bc7af672a6894d32ebcce6cea53b4,saluki
3e5fcbc6617acf3485baa81ecfefbc4c,saluki
3e61153c345d0ba40a2fa9ea3f900dfc,whippet
3e6fbb7ab195649e954df8d82901cd2a,pekinese
3e76131101838e9ea1f12dc2eba4c6f1,leonberg
3e8a21860934e8962d622df8dc65d86c,pekinese
3ea91cbb825208d186e94a0bb633ee75,miniature_pinscher
3eb8ea8e80639a6df20fb8a5abe43bfe,cardigan
3ec592f90014587b1c7730210a0b0658,malamute
3edd4b452d1c62d2db921fb4a7cb3c62,standard_poodle
3eea6cadbec5977ee593c7e75c9be5c1,ibizan_hound
3ef5dfcc20dfea1c49554fc8f2f11b20,great_dane
3efa1c5b966b6ce836b87db21f00c48b,shetland_sheepdog
3f05463033fe271b456d30e3222b84ee,toy_terrier
3f0c77e6089a64f7083277b6bf22759e,scottish_deerhound
3f0ef4652899749d98df8a05a576239b,tibetan_terrier
3f2ad3df5b64a29a9aabd75476f8d46d,yorkshire_terrier
3f3040cf4ce932d3e0d5d627c3ee0a89,blenheim_spaniel
3f40aa8ccbd46bdf5769e4d22502a4c2,pekinese
3f43c5d4c9a860c4c36a724453ba81c2,bernese_mountain_dog
3f4677ac28ed7d52a781dc9a3c378eaa,miniature_pinscher
3f47b6337d2c9820c9285272121c9029,norwich_terrier
3f486f9e50d701e19bc85e4447989fb5,irish_terrier
3f4f7dde236c0d20411199358b69eec3,leonberg
3f5429aed0055c3e6fa9564c98c32008,dingo
3f674c39cfc8fc3f421b3b8e69143b70,airedale
3f68ce1502f54977644ef99c3b77a96e,tibetan_terrier
3f86f07cc17912038aa62c83f044163e,scottish_deerhound
3f974ba3e0c33d02274cc3889d146a74,clumber
3f99c5eac70d57d0231f5165621f2046,schipperke
3fc59f50c6d8977f9d964be62b3eee4a,bluetick
3fd4d0daf3781126dde8e6d4e47ce4dd,scottish_deerhound
3fe38b30abae7147cf67ce083389943e,dandie_dinmont
3fe88fd71334eea9924c28d2423b844c,cardigan
3fef6e63d8590ca814653301855ff000,irish_wolfhound
3ff0641f3b2da6e8cc8b1dc39bdee8a0,english_foxhound
3ff6733907952843baaa539d47f34e65,malamute
3ffa337507d37b6c29e43afd6773f400,ibizan_hound
4001319125d18708cf2d148a43f4e968,dandie_dinmont
401756f7b5bd79cce6e7c0c9f973d196,pekinese
4023851ba15301e077734449d0c78eba,shetland_sheepdog
4025c67b4183b9dca4037eaa4531ba1b,bernese_mountain_dog
40359232263bf1d80a0759ac316a7734,bull_mastiff
403cd77c18683a4cfac76fc7ac4632bb,siberian_husky
403dc79fe2e7b3128ab675ef6762754a,labrador_retriever
403f9cb93bd90e77e714bedd8ed44cbd,whippet
4043526673311768ba5f2c59d9844f0e,boxer
40444f6d33053ad1b7e1f78b12f749c2,french_bulldog
40622bc62f8289586d5e1deeaeb4a227,welsh_springer_spaniel
40769dc3fc3727345a2359003df5b677,ibizan_hound
40a34dcc0b9138faedecce21c54d5af9,maltese_dog
40b29230498c1541cc0872df48409c71,schipperke
40b81fc7cb10ff1f08762f3e034e770b,japanese_spaniel
40cfb9a23a2d77fe180dffc6da966de0,standard_poodle
40d97cd83b13b9937b46e91a4b88d634,cardigan
40d98d3d4d4cf67811f57b60f49fd301,border_terrier
40e19b8d649cd395b0cdb27f432841bb,yorkshire_terrier
40e30aae339c7555ab9e0e60613e1891,kelpie
40e9358c1fba746471370cc4d920cc8f,rottweiler
40eef5868be3e4acdafa925b41686d47,standard_poodle
40f12504081ce43152799398e24d3c80,soft-coated_wheaten_terrier
40fc221655af1f9ea340c3105a5a250b,english_foxhound
40fe6e14c7912b1733eecf7d6a667f23,irish_terrier
411f2ae9ea70299b09ec03af2bcc8c04,maltese_dog
412232ca70a653d183b9e6e502e34730,border_terrier
413764ac4af585e252f48e6ac2482c6a,irish_wolfhound
4137b32e97452182bf21a4c5accf8daa,kelpie
41397398c9a57e8a11dc9c1d898bdf8a,maltese_dog
4144b660e077bbc348b8ef1125185194,irish_wolfhound
415a7226f175bcedd768b38bc40af498,german_short-haired_pointer
416f36e236378210a7b553c0717950d1,french_bulldog
4170a9e32373fcc2e178b5a357cc849a,kelpie
417b4a513d4a07f4040edc84dc23df9e,english_foxhound
41877ee88e78ee4021a844c1c996f73f,otterhound
418c55a9e57547d423ab41e5fa3c7bcd,redbone
418e24eea6f52ea47c7fa94dc1e88d09,miniature_pinscher
419a994803b6436b2ff3220b192b883d,pekinese
41b02dd6f93364e6dd699ad7a59db8e6,rottweiler
41b303da4d541ba4b8d9162881f706fc,bernese_mountain_dog
41b7c2f57f459a923e0d82060223a883,standard_poodle
41ba155b8a13753a17764d73e7e5d6ae,whippet
41c563d7e2951d0d04dd8c8cd4d50c33,pomeranian
41cdc849e6032e410cf32c6a274fe2a2,labrador_retriever
41e471bf997fdc9c2a6e4064c0f8f0a3,schipperke
41ea18e619cb6a3673ce86ea8e0f2f14,afghan_hound
41f7290c2777a4f18d6082c7683096a9,scottish_deerhound
41f92db830495f2811eedfd776dce08c,eskimo_dog
420070fd60e17b1fb86ff3d9fa561c2e,whippet
420126aac6b2cb9cc91ea89dc9c03e8f,clumber
42085804be11d8d7c4b2f30653514d24,irish_terrier
42151bfbe47dce2c5ac2d53860f66f4f,malamute
421c63f9911a67eb38401c4c51c9b294,blenheim_spaniel
422b044a1bb57ca2d342ef53ca248238,yorkshire_terrier
422cf5cabdcdbd851082eab9a6f65d4f,maltese_dog
4240aa05faa5a88b85103ec5fccbafad,german_short-haired_pointer
424c3990e83cdb18b5d0fe48a5cf7327,maltese_dog
4256b386d18a2c34d9d2b982f3a692bd,beagle
4258f72c43fec0805948ae3a72a9f389,blenheim_spaniel
425f6665a1616c4819d20580d09d5e8b,miniature_pinscher
426142d965a9b12b9d4d82363ebbf3a4,clumber
426a409cfbc58be74a242f3f09eadce0,great_dane
426cfc5c7beecf1711bdca2a4331d153,tibetan_terrier
427c2ab57801ad7ea366098e7bd17b54,walker_hound
42a289d5526386509d0af83cf23f44c0,irish_wolfhound
42a49cd92129a383d959dd3a52bae3f9,otterhound
42aef46885c278f15ebef2b739cc2279,toy_terrier
42c5c84c03dacbf5784f8c8910242018,boxer
42d2ca5eb80634db250e8b2db9f13b08,japanese_spaniel
42e241d3f8316ff788aa080f08aeb7e4,miniature_pinscher
42f43e8067b90430b6a05afe0b1ddbca,labrador_retriever
42f54e9fe50faf70fd57597d9f509343,bluetick
42fa9fd9dd63066d88e3fd56117d787c,leonberg
42fc4f86c553289b9f3a89171e840c7b,japanese_spaniel
42fe9030bc5cf356d728da991438125d,cardigan
43001021a32eba308d3653e811038a55,basenji
430d1dd6454063f3dadadd8cd08821be,scottish_deerhound
430ffbd213e1e22c4966992a9178a51d,maltese_dog
431127705adbe127b3ae300881c89a0c,rottweiler
432ce69dfaf98a93dc7f5021570871ae,miniature_schnauzer
43337a20c5afaf0cae4b37a7cdf5897e,border_terrier
433e931b6c4bb1d28fe65e8f35513248,irish_terrier
43572ba7edf772a95f539e57afd9eb43,labrador_retriever
435b3053411e22ac8b6164cd5513d282,scottish_deerhound
435d09bc47562ab35704c2a10441b562,leonberg
436183cf47381b7d57c86ab35c41a40c,boxer
4362fae05daa1507a11e305746d523e3,shetland_sheepdog
43650f09b040cc687b485800a0abdecd,yorkshire_terrier
4366ae84914916e5e60738e0d1d3846e,airedale
43859e03ccae47c4c8016ff6a851db86,labrador_retriever
438813d16326e420e5db830a695116c8,irish_wolfhound
4390ec0ddb52711687825153550e0f6c,norwich_terrier
439e586066bf8ce8488b3927f60f0900,labrador_retriever
43a3fba5f057b0e7780fad688f3f028f,afghan_hound
43c30ff95d2bbbceb7f733118e28f66c,cardigan
43e91c421c83be23a3156865e244edf7,miniature_schnauzer
43f725b6576704d7126e0e333cb1ba24,bernese_mountain_dog
43fdc040609c783f48a0b2b7f9821841,appenzeller
4400e93c589226ddbe6fefc4f56b8d29,soft-coated_wheaten_terrier
441ed2d94ca1a9c041aa6bbc3709719e,english_springer
44319f441d26386b33ab470eb18ed44a,maltese_dog
443ce8abc282ddf4777f33c5ba25159d,airedale
4445f4b51be92a87e72ecafada3da2ef,german_short-haired_pointer
445263c4349c957b9d2a87f5646699c1,tibetan_terrier
44748d61290af0658e499cc4b046b6c9,scottish_deerhound
4475dfcfe9911f20877bf1946a3bd113,briard
447a24e3766cde62204d42d571212389,scottish_deerhound
447dea156cef7c52eac33fce0d01f373,afghan_hound
447fb3c3e90378c69e71208ff3ce8803,golden_retriever
4489eec52914eeb22028106f61a09fc7,great_dane
44999715b0d9a62e86ca5635ec531eed,standard_poodle
449ebdd75f83f1fe811aebf107775c8f,dingo
44a03667df7c8cbba9c3f9574ae9e555,komondor
44a6b112d716947a321d091195da0404,norwich_terrier
44b1787b1f6c88c76b501140829f4d15,norwich_terrier
44c17109d8c8b908d5c96a6fd8ab23c5,maltese_dog
44e59225be92c4cecb96acc669962242,boston_bull
4505c9f9ead58992ff0ded371e401ca7,miniature_pinscher
450652d3c78bcead07a39fd386dca46f,boxer
450d955c84504fd64b8562cc2c104435,eskimo_dog
450e4e44f2bba16d0145335ed80827c8,pekinese
4521c10d21dccf32ed1ebc9d1a3d0d5a,tibetan_terrier
4525a9d3efa4271d719e66855183b571,bluetick
45274565acecb88e4e8fa29f85e7dda9,leonberg
452c3d852b0291d7b4c6011348372547,scottish_deerhound
453e69030d1e29183f2d21ceae12d668,welsh_springer_spaniel
454aef984f2a2e3416aae8277b6b2422,beagle
4552e694e0dc79e9cbd44e9b0625e925,bernese_mountain_dog
45616c291b8ea55e42690811afc2f12c,tibetan_terrier
456c99786d8c96a075518d8ecb8aa809,golden_retriever
4575bc63885e0c394fb05d31f6625636,toy_terrier
458e3d94b7a0e21c8da7796139f065d0,japanese_spaniel
45a71277ce6c512356b8968ea6bc2d5d,blenheim_spaniel
45c8871a88b0779b7e7377668ebecf0e,german_short-haired_pointer
45d4d86af38c934a078fc85417c95735,chihuahua
45d79ec71756709eb708d9abb3ee458f,rottweiler
45f35f209231efc1baebf0729ba4e01f,beagle
45f9ed10bed2ef18b2e998fd2afeb69c,sussex_spaniel
4600e44db916e5f9057231ab96dc6bb9,eskimo_dog
460157c1d506bd6a773b57015f6273a1,welsh_springer_spaniel
460d64ddd549b5bbbd92aa25ff6c75e6,bernese_mountain_dog
46135053e19800f8af958fb32ef11db2,beagle
461a2bb9907969531b94ef6e844b3db8,miniature_pinscher
462e88422f0889ec7cadcf742042e5ec,maltese_dog
463096b3e8cf468cf5285b8673316870,briard
463712a11c3b3f05bc9fb4ef873aec0a,labrador_retriever
463b00fec20b1b67a0b12f6a4f80608f,english_springer
4643c7144fb5c7d572a3e3c4316d6405,irish_terrier
4692cab8ff2ff0912c912260602ca1c5,toy_terrier
46a4f212e8e0fff9c102c109c4aece9e,yorkshire_terrier
46c751a7d3eeb071e48af143cfbe2eb4,bluetick
46e9785ca6e64782a6b77e9db9abe348,shetland_sheepdog
46e9af7814e561a5171e1405f77e1131,clumber
46ebb81214e6fb568f5be0495ac7a63e,boston_bull
46f1a09f8f3145d5cc008cf100d53f98,leonberg
46f4367cc34c84f02b25a7eb7205cb3e,basenji
470af08ca80c554c02367a0e1a90bc39,bernese_mountain_dog
470c7f1c9620313464b3643fac529e86,schipperke
47170a28cb2eb9db27deb72b127cae56,leonberg
472b373809fe51b17f1d1f4ea65f2700,ibizan_hound
474a63cd6bd1e670841655cf3fa78d43,basenji
475171ec5847e4df41847e295b8cfca2,toy_terrier
4760441bf734319f25dd9cc746f99254,miniature_pinscher
47626b3b6324182b526e28ee88361047,malamute
47707f0dc167f1740dd4c4a8b10ba814,tibetan_terrier
4787bd73d7c56305db4f23e7dddf7b96,dandie_dinmont
478c1ceb68afd4e6be917ea8367a71bd,ibizan_hound
478eba9f4c975750e6efd7b3c7350ade,miniature_schnauzer
478f36c489b36e2f4ba5667685c4baa9,maltese_dog
478faa4d28d22cb844d417ca59a0e7c9,pomeranian
479ada88246c213e6845236d0e872d78,irish_wolfhound
47ca0986843b9f3d3702e21ab5d2446d,walker_hound
47d16e87d29ceec3a643f2fd58998d60,dandie_dinmont
47d4f98c92dbdee91d4e47dab737cfef,irish_terrier
47f02213cbfdc596826e2c24adeb97ec,cardigan
47fac4532022386b1db133b01c0c0b75,afghan_hound
4816ca55205638e0f3562fc9f3a46202,schipperke
481c63efebeaf9c39d0f506bf417f80a,irish_wolfhound
481f8e13336be2292ba30c45d14daf55,saluki
4821d50c407971e6dde7a49574a844b6,bull_mastiff
48339bb3a0335903a53fb7a95fee88ce,pekinese
4836413f4dde1e76dabea44f96b937c1,german_short-haired_pointer
483f8ff157253685d2af257f458cca4b,leonberg
48407b46374cda8bbeae5257cd7cebb7,toy_terrier
48657814f82606705874d94adb0905d9,pekinese
4868e6dd023cf0d31412362db3b84de8,yorkshire_terrier
48691e705d9c663941873256da0cc683,scottish_deerhound
486ae1ca61f84a930a58ece5d8c8d95e,scottish_deerhound
4870139299e458b90e24ef7e46e52635,boxer
4873e3125122daa9d24ce1be0266bd39,labrador_retriever
4881c807c3eb2294f762088eb80aa5ca,shetland_sheepdog
488c85a456fef59a58614f0b71a00764,irish_terrier
489252912d9569afcc4530d53ff5a3c4,miniature_pinscher
48959db869cf729dfa70a77550b3e6ee,standard_poodle
48a6216e20a8d088474681a2dc3fa623,airedale
48a9dcc2e0c6269b089d6b24a66c0143,siberian_husky
48b3e345543f3c0e79003f87ca1f0518,welsh_springer_spaniel
48b7a7cb06dfe7e1b2ee57867b2727c9,norfolk_terrier
48bdb3561947f1c4b817bdada3db0c0d,welsh_springer_spaniel
48cc848583416c0bd4019a11b041f2f8,beagle
48d81b479aaf4ccd20be5f7302f27114,english_springer
48e94004187e7c50552df11bbb475e7f,briard
48e96993f29d3cea4a33c1a6fadf2bc1,dingo
48ea23cbc46b493feed92c291fd8fdbb,dandie_dinmont
48eca87f6b4f32b56f5f82a429db0d92,collie
48ef9a23f06d758bae5524d57d2592d2,pomeranian
4913dfba39360e1d1489388e1a7554b8,english_foxhound
491541eb0f939e99935d805592b6a324,shetland_sheepdog
49186fb43178b462d273cc98e330e26a,afghan_hound
491a06e23e061edd3e082d3b26fc50b4,german_short-haired_pointer
491e4b8fc7676f9dfb6b4858790cc077,airedale
4927ede09ce508a92f4e38f8360df14e,siberian_husky
492a258eb1dd8949d46cd9a65a90585a,basenji
493cafda8f5871aa73c815ad6bdcfda9,bernese_mountain_dog
494935802ea0cd133ac9e7cc8a7fb72a,miniature_schnauzer
495b7b4c6b37540d443d283fb7ef3fd1,airedale
496ff6d8b62644b35c39b735e95887f5,bernese_mountain_dog
498c124f07f90a5f911a8879a4b53444,scottish_deerhound
498d544cd0857984fa7d10edd80cfd98,dingo
499174e0769fdd49fdcb69e235927bef,maltese_dog
49b3f86003cd0a64d219862067cac95d,beagle
49bf6b22eb085496861f0942858f99d1,cardigan
49c436d99eb7b25eb4a2222122854242,irish_terrier
49cd12b943044687bb3b8ad80df7e103,irish_wolfhound
49cdf9df49fbf1068c791dcecbb2031f,airedale
49e08430f091268c94b3746d4aa3af6c,leonberg
49e799f01da4a195a96477fe763b4aec,shetland_sheepdog
4a07da63c52fd01ce23aa561dd88b9d5,beagle
4a0b6a56529c5b69b924b47d92b745e2,beagle
4a14488c54f9d66c16dabc3e6419a3bb,maltese_dog
4a188522768cbdcf9fb3314b650dcd73,shetland_sheepdog
4a1f37977be233024903705cc53a621b,malamute
4a30ea3b85528ecf7f0ada88732e8469,briard
4a48d6eef7b4ae5e9eaed28d5b1bba73,welsh_springer_spaniel
4a5d7198332eb69e4414aa803126a7ef,afghan_hound
4a61ca8ca626aa50338f6c683ca029c9,great_dane
4a6de99a84c6dc1cf517bb43cc9fd80d,basenji
4a7fb96050500ce91866d0f5e921caa2,french_bulldog
4a82acf2c9012deceb171d16e7cafe95,toy_terrier
4a844fbe8e45618962aa8440cc881035,bernese_mountain_dog
4aa19f6af5195c22f40323d4f95092cc,standard_poodle
4ace2029008b5b1e9e74b21e610f0b37,norfolk_terrier
4ae4d80eca630ded983a3fb845baa67c,golden_retriever
4aea562f9a665aa4d73e9e80f5d55d9d,redbone
4aeb621a82494c36881c853bb1c53c50,saluki
4af283a82eed700f8571046eeeffb52f,collie
4af4279fe2e7d81da962577848bce804,schipperke
4b121cf73eb3908731fea83dce67dab9,norfolk_terrier
4b27534176a30cba0528d05c26b4c95f,pekinese
4b2f8a39135f080e4830c0de981890da,saluki
4b532a761edf37dd9898b6bb7000476a,chihuahua
4b5f9ef76af8a149b65e2ad2f875b7ab,soft-coated_wheaten_terrier
4b66e3a702acaf31f438fbc12a529892,boxer
4b691c6936f4292697c85683f6a35aad,bluetick
4b6b945e49aa8efe691137a2c416a4cc,border_terrier
4b6eba05c404c71c8ec52089e8c09f2e,komondor
4b7183fd8feb6c6e80eb62b9e6be55d1,airedale
4b71f97031a0e5e0a4056fda372c1ba4,miniature_pinscher
4b759dcc36c1884427b4984926d05582,komondor
4b7957fb0c72b7e7bd5607b581609310,boxer
4b7fca7decc6f79aeffe9e2c85409616,redbone
4b8aa0f2b7bb19e3d38bd3ec634a4937,rottweiler
4b9a8f1b3bef4e98e2bfdf0a073bebfa,german_short-haired_pointer
4ba3153abd0cd06521f2bf879455a603,miniature_pinscher
4bb8d3ce941405a50a75b1a7b3b831d3,beagle
4bc4ddb7cde7f2b75154dba3763b93c0,tibetan_terrier
4bc5d815982f161609ad0866a1384723,sussex_spaniel
4be4f71c7337c2db37b4366c8e7eedf7,miniature_schnauzer
4bfc45379617c56d55585c701f34ba6d,shetland_sheepdog
4c2218069e2d1ae839bf63fe5473928d,toy_terrier
4c3148bf5abf5bbda9c184b51c67a997,standard_poodle
4c36507b40ef6fa7e1326be815003b77,pekinese
4c37cf1f1efbd31a074dc5ac71b5570e,dandie_dinmont
4c41c85b629be6fb8dc98735135d47ec,norwich_terrier
4c4587fe94be1412ea3ef3e8ee9464a5,dandie_dinmont
4c49c4389f114434652b25258c10aff3,miniature_pinscher
4c50792793d5ee80ea402a9ae5416422,saluki
4c59ee9712092ff8286238d4f494d532,walker_hound
4c5a1eb9bac301340ca697e8bfef1a68,miniature_pinscher
4c7b7de42668d9a5b1dd5ee1f5190c22,dingo
4c92d3e3899d68ba9be2165e646f6024,cardigan
4ca9f95b45b1f51ccb2ce51f0341798c,chihuahua
4cb0e4b6cf86ebdd38e7fba7a20d75d6,siberian_husky
4cca7bb27cb650bed5ac286a8d02d467,welsh_springer_spaniel
4ceeeab13a29903058fbc4fcdd6cf71d,pomeranian
4d07baea3d7e78ff59ba05dda3f3932a,japanese_spaniel
4d0aaeb97332aebac90f0ca42a9ff1eb,schipperke
4d0d137c835a8be210a53d6c07acc9df,redbone
4d11bd700573b78d223e9ff0ceb94f3a,english_foxhound
4d5d1e37be499fe7250bff7afe97bc5f,rottweiler
4d60034b2d3fe176b6339e23e018e536,rottweiler
4d6b4f0c8596fec0b0ecedff88b30f8d,french_bulldog
4d6bd9c5ec39dce290aa89809a222b3b,bernese_mountain_dog
4d6c2eb3cf393af1601751a39647a78b,dandie_dinmont
4d6f99b3534a4064f83b2dbba4a297a2,soft-coated_wheaten_terrier
4d8597e4e66db9ab06f5312c7f61ebd8,miniature_schnauzer
4d9be17293b120d6cc995f0a7da0051f,leonberg
4db8ea2b1c3a9ddc0b64099d27e38f65,whippet
4dc262bd3c3f5bbab4c38147ddf204a1,maltese_dog
4dce65a2f4238d6cc4d291a7c8c92c90,miniature_pinscher
4df195375c22e969db40b46ab7e7e6df,irish_wolfhound
4df69a0a5650b8879a3279cb2991a44f,irish_terrier
4e00cf013a2e530e75a99a4d8e631d1e,welsh_springer_spaniel
4e0eb4b31ed8711963c04e9ffcd2cdbe,whippet
4e0fd9830e8f277779b36b2f8a4f9a3a,redbone
4e0ffeab743baa4d6061e3d35fa4c49e,boxer
4e1a4b8dbca28978edd145617a2a0123,ibizan_hound
4e1fe3d6caca69d13f522e463d09c4b6,malamute
4e32a5fa1caef230942654915a76a703,leonberg
4e3ff871f2ae2ebd33498a5388a260e4,norwich_terrier
4e4173a3a2e7d49f43ddfe3f167ea397,pekinese
4e41c95087bea8d598d64c759016cdf6,bluetick
4e475f0d2f1808216a28e2f635c17297,beagle
4e4b8e8dff63be17e6e1353ff2f13391,schipperke
4e5469adc80c6f839dab6ec6c1de971e,malamute
4e56fb62b529468038b0dc268d89a5af,kelpie
4e6127b6afe0116be8c2eb59decf6a02,french_bulldog
4e7f77af004f5ba2991752998e971725,welsh_springer_spaniel
4e930aa5f335a91c2b49b5dad32ae7d1,whippet
4e946366188e4389c3802b43a7a56820,greater_swiss_mountain_dog
4ea20d09a89fb02ac592bdddea31393f,sussex_spaniel
4ed63c8e6d280d855fc7a15c20eed116,malamute
4edfc93408cef61336881d3016df6e6d,scottish_deerhound
4ef03eeb57a551cc7376413dd1b397d0,japanese_spaniel
4f15c8ca41f2d562abc45a9e00cba9d6,welsh_springer_spaniel
4f161bc408a4bd5c541fd766d7319a72,irish_wolfhound
4f16340729ced867c8d3b783566856ed,miniature_schnauzer
4f6fdc14bcf95ca24cb4eec57d1c6443,standard_poodle
4f72c6e2e2dc954810365cb28d9896e6,briard
4f873d1f4c298939a77dba5e939a77ea,japanese_spaniel
4f96d9a707560f1216b6b87815f7bbf1,maltese_dog
4fabfde26c88a99d9cf8c9e4b24317b9,leonberg
4fc628e8fbd164b2e35f616af5cc8f41,collie
4fc6dc33892deedf927334b5b4154c8a,appenzeller
4fd442326ea8d856652aea5afb8f5dbc,maltese_dog
4fe59f20b42e04f3bee926f15f8840fd,siberian_husky
5028e6d3dd8b92c390d7affe31a0eac1,ibizan_hound
50356789926fe181fe22ab7ba92376f4,komondor
503695039f80f78a60d6684d553a303f,saluki
504627eeec47b4a2aa84245b1c783b07,bluetick
5048b8f64705a33e21eef80da4711c9c,dandie_dinmont
504a4853df94b5092870ed69a436c927,blenheim_spaniel
506152fbae239e14437811aa1f8dffec,komondor
506a99e47ac5d4bab7b2ab958dbf3146,beagle
5077226ce67d24f8046583fd1179e3a7,irish_wolfhound
507b8994a0e469a0a585241ec4d3ea1d,miniature_pinscher
5086b396f901bf0a9f00ed64f8951c55,pomeranian
5088e57bef07cbec29bf98ae9df57f22,tibetan_terrier
509028dcbf11208ca85e439b8a5063f6,irish_wolfhound
50b1e50c12cdbbd74a1a25ce5c572055,soft-coated_wheaten_terrier
50c50de3f2fa733d729309d09ba2398c,pomeranian
50c8080ab39f865bebfb05b20b5992c4,border_terrier
50d3dfc2c999a9ede891345ae14efd27,labrador_retriever
50da32396bff4b805b32e79eb21e53d2,pomeranian
50e9b7412ba4b68a6b44d6b0adeba062,komondor
51047d75386a2f715dababba096b364e,walker_hound
511653e56d24079c222b35683d7e6c11,sussex_spaniel
511de4a2592207f53c04fdb6277bca20,norfolk_terrier
512abc982895061782c9bd51d38cf5c6,norwich_terrier
512fbdac7e7513370a4fbdf9d2ed04b1,collie
513c41ada00c0d75af37b87a3ad00022,tibetan_terrier
514be7edfb314e3c19c755795b9fed84,airedale
518c87979c25cbc26b27b459e52a6335,irish_terrier
518ec40c95a4057448b1806588586dd4,briard
51a983d146c12574987f3ae82a18c5d0,afghan_hound
51c09b0295e0137021db430c38308e8b,kelpie
51c877eefa09249a4539c8fa5444b694,bernese_mountain_dog
51d504a80d631dfbaec14eca2b04089f,greater_swiss_mountain_dog
51e0b77bbfaca4ae85cd3c5ed8190b19,ibizan_hound
51e8ab3cac86aa7a52843d9d6ee85702,clumber
51e9a9481ffe34499d6b251031516a85,japanese_spaniel
51ef1373e9b45f69fecb67bbc1d4406b,english_springer
51fdc7f1b12a540be7269752f64862ba,afghan_hound
51fe643d54ba34463190e5a626e29250,whippet
520b060d394dc47785d2eef1b627b895,briard
5222f7a53b9a9f0c58f7013a7a74d386,cardigan
523de770c86c03d6551a6f337420385e,norwich_terrier
5252fae4c7a34c3e3a3971b016af37d3,german_short-haired_pointer
52564b53348bd0be9bf69ca38181602b,malamute
528d068161b1b1ad2109cfb90755e91c,appenzeller
52a6ee471fc937ac0075c3b401a53fd9,siberian_husky
52b0bca440f70ab144b1fdce2a8c0148,shetland_sheepdog
52b721b1626b1658b5b34c080e925897,yorkshire_terrier
52c926f08c537eb90cc9d1fedec57bc6,bluetick
52c9ab0f6d9f27daaf3641f86c019cae,toy_terrier
52ccec304f83c67eb2c996f274e7d640,scottish_deerhound
52d0b64b7c178072d50d7217aa5b3b91,toy_terrier
52dc6c3f4dd61e96385498497612472d,soft-coated_wheaten_terrier
52e7f48e18a9a55da9846d56821d5f69,cardigan
52f6240840c1d94b439bdf89cb784797,kelpie
52fc29c928f5fdaeb8e3fd012cb3af4b,bernese_mountain_dog
530731b0d4edda8d558559f4f27513fb,maltese_dog
530f38ff38ca1ef890955d4c65bffcd8,yorkshire_terrier
53165a38e33bb747c04a57480e863395,boxer
532467c07fa0a246a136bff2614b6ddf,eskimo_dog
5335f60de809010c1e01de557d8b19f8,chihuahua
533a20015e498027817bfc0e32c03bee,afghan_hound
534138ffc11ad19208aa8373ffb6935d,norwich_terrier
53473e80b84c98e1f6e29f1227001a07,collie
5358013e726a0a565886fd371e9dd3e5,rottweiler
5366788240f13bba024baa503b888cd5,sussex_spaniel
537387b79fd3805d971e8494eb63fabd,miniature_schnauzer
5378e91b030e6018711e6eeffb45d61c,clumber
538670ae06458f36996434f21a94b6d1,malamute
5391615209a4626d38ebdc23b1456ad1,appenzeller
53c2a1da882f6cf57b3843a8a12dd677,english_foxhound
53c4dca72c081ced6dd663b17e505080,basenji
53c8a4e6d950161645f0bc33262fce10,beagle
53cb3ed2547cdaf15ec7983d8325f007,redbone
53d2ac9bad9a7afe75627d55aacf19be,siberian_husky
53f89cf0e6bc883462dc5a147462fe37,soft-coated_wheaten_terrier
53fc9ac8e5f21cd52297f44af13ba52d,english_foxhound
5406eeabc4f6b981cc6f61cc7a335eae,maltese_dog
540b586c4e59e4287e018bf0b019aa90,leonberg
540c37123625bae630876c20617d931b,siberian_husky
540d23e6afd472eff803353d6af6f323,airedale
541454486d3fd58e7f2a9c458596cc22,chihuahua
541f7218023e5f77a5cc5a915b0e808e,saluki
5434d4b405e947aeeb94c141df21f008,pekinese
5441212c564d93e51eff4498bd46f3f7,toy_terrier
544dcc6d81190416abfcaa1cbf9c978b,miniature_pinscher
547231618deb73591ff006835eb13765,pomeranian
547d9b623cccf3a262db4b35f0c28e2c,norfolk_terrier
547e9cca520970b35c1d9acb0a0fb902,sussex_spaniel
54970402b5794186bf9809aa2175b0c6,rottweiler
549b9df75ad46e33bddfae7628609319,irish_wolfhound
549bd24432ca6245f78e5ce709b8a3f2,sussex_spaniel
54b10039e84833cec7c977b53fb92621,pomeranian
54c2817736a466bb001e030b1a4ba116,eskimo_dog
54e13fffdce2fc4807122c9b8861bf94,redbone
54e86ccdccd89c2b15d712c61b9460a9,greater_swiss_mountain_dog
54ece8d1cb7a77b9968d714fba342c36,clumber
54f2ff40e1d8fda54fe65fef6d1b7046,yorkshire_terrier
5500fd92cf93459fd345e6f34854df4a,eskimo_dog
5501faf6694477c31ea97dede096154c,border_terrier
55168e5cb057b6425ec04e70ccd76da1,boston_bull
5522867aa22e18f38e627fb9fd9b1847,maltese_dog
5532877c0fefc8ee8767134b81481c22,german_short-haired_pointer
553ba861e419597a38c9fb9c5237567f,bluetick
5544cad268dab34920c63985128fa0b9,japanese_spaniel
